CustomerID,recency,client_since,frequency,quantity_mean,monetary_value,cancel_rate,cluster
12935.0,2,319,7,14.246153846153845,2156.45,0.007751937984496124,3
12936.0,17,78,4,8.555555555555555,1012.9000000000001,0.016129032258064516,2
12937.0,15,267,4,8.391666666666667,1504.2700000000002,0.0,2
12938.0,25,25,1,15.555555555555555,114.13999999999999,0.0,4
12939.0,64,334,8,103.74468085106383,11581.800000000001,0.0,3
12940.0,54,87,2,3.99,862.4399999999999,0.041666666666666664,2
12942.0,131,365,3,2.8285714285714287,675.6,0.0,1
12944.0,35,354,2,9.633333333333333,604.5099999999999,0.0,2
12945.0,288,288,1,7.173913043478261,462.95000000000005,0.0,1
12947.0,143,373,6,11.233009708737864,1407.2900000000002,0.061855670103092786,2
12948.0,16,264,7,9.127118644067796,2053.7,0.017241379310344827,2
12949.0,30,252,8,10.789954337899543,4143.0199999999995,0.018604651162790697,3
12950.0,2,24,3,60.0,1843.0,0.0,4
12951.0,8,330,6,7.6923076923076925,1042.07,0.031746031746031744,2
12952.0,5,78,4,8.15,1382.8400000000001,0.012658227848101266,2
12953.0,9,9,1,4.9411764705882355,329.85,0.0,4
12955.0,1,267,11,19.901639344262296,4734.26,0.016666666666666666,3
12956.0,306,306,1,1.7894736842105263,108.07,0.0,1
12957.0,9,339,8,10.37295081967213,3979.04,0.025210084033613446,3
12962.0,7,113,2,8.0625,266.39,0.0,4
12963.0,8,365,8,9.273684210526316,1856.63,0.0,3
12965.0,89,89,1,2.611111111111111,769.8100000000001,0.0,1
12966.0,9,9,1,7.5,160.18,0.0,4
12967.0,358,371,2,7.363636363636363,1194.75,0.7368421052631579,0
12968.0,112,112,1,14.6,135.95,0.0,1
12970.0,7,322,4,2.0775193798449614,405.47,0.0,2
12971.0,3,372,86,29.980456026058633,10933.76,0.006557377049180328,3
12974.0,197,197,1,3.0,144.8,0.0,1
12976.0,211,211,1,25.5,738.6,0.0,1
12977.0,156,156,1,1.3333333333333333,39.24,0.0,1
12980.0,157,358,9,36.0,7092.060000000001,0.2,0
12981.0,29,133,2,12.1,372.2199999999999,0.0,4
12982.0,242,242,1,8.176470588235293,377.20000000000005,0.21428571428571427,0
12984.0,18,18,1,6.5,97.5,0.0,4
12985.0,0,28,2,18.115384615384617,1215.6200000000001,0.02631578947368421,4
12987.0,73,197,2,7.233333333333333,545.0,0.07142857142857142,1
12988.0,292,292,1,1.5180722891566265,505.82000000000005,0.0,1
12989.0,3,364,15,42.86764705882353,6854.51,0.0625,3
12990.0,31,310,3,15.384615384615385,409.5000000000001,0.0,2
12991.0,23,112,2,13.064516129032258,503.76000000000005,0.0,4
12993.0,23,298,4,8.88888888888889,414.75999999999993,0.0,2
12994.0,4,268,3,6.027397260273973,902.2199999999999,0.19672131147540983,2
12995.0,85,85,1,19.6,200.72,0.6666666666666666,0
12997.0,22,317,4,9.671641791044776,1197.94,0.13559322033898305,2
12999.0,196,245,3,12.214285714285714,455.88,0.0,1
13000.0,106,364,3,12.225806451612904,534.8500000000001,0.0,2
13001.0,4,326,13,16.123529411764707,9765.07,0.008902077151335312,3
13002.0,318,318,1,10.428571428571429,120.94999999999999,0.0,1
13003.0,105,214,3,17.166666666666668,149.05,0.0,1
13004.0,11,357,18,11.726161369193154,5613.43,0.012376237623762377,3
13005.0,173,246,2,5.758620689655173,468.95000000000005,0.11538461538461539,1
13006.0,56,56,1,13.75,81.57,0.0,4
13008.0,323,323,1,7.666666666666667,178.47,0.07142857142857142,1
13011.0,372,372,1,4.333333333333333,50.550000000000004,0.0,1
13012.0,9,294,8,6.3619047619047615,1301.7200000000003,0.19318181818181818,3
13013.0,1,371,13,9.986486486486486,4786.99,0.0136986301369863,3
13014.0,10,281,10,7.145161290322581,3365.4300000000003,0.12727272727272726,3
13015.0,53,249,5,9.194285714285714,3339.6400000000003,0.0,2
13016.0,73,123,3,11.212765957446809,789.8899999999999,0.0,2
13017.0,7,7,1,48.0,204.0,0.0,4
13018.0,16,295,28,11.838779956427015,7272.75,0.002183406113537118,3
13021.0,4,358,9,9.970149253731343,2584.4,0.022900763358778626,3
13023.0,64,129,2,7.368421052631579,599.9,0.0,1
13026.0,1,275,5,37.785714285714285,943.77,0.05,3
13027.0,113,354,6,664.6153846153846,6912.0,0.0,0
13028.0,22,45,2,16.93617021276596,659.6800000000001,0.044444444444444446,4
13029.0,30,353,3,13.4,1247.5,0.0,2
13030.0,11,368,2,3.782608695652174,752.4399999999999,0.0,2
13032.0,52,87,2,4.8933333333333335,996.5200000000002,0.056338028169014086,2
13033.0,357,357,1,7.545454545454546,190.54999999999998,0.0,1
13034.0,54,369,2,9.972972972972974,642.7700000000001,0.0,2
13035.0,73,260,2,20.9,886.6299999999999,0.1111111111111111,0
13037.0,138,256,3,8.979166666666666,881.07,0.0,2
13038.0,80,290,3,12.857142857142858,908.46,0.0,2
13040.0,8,33,2,8.255813953488373,676.99,0.0,4
13043.0,273,273,1,17.928571428571427,471.57000000000005,0.07692307692307693,1
13044.0,291,291,1,13.0,560.47,0.0,1
13045.0,99,99,1,12.277777777777779,305.28,0.0,1
13046.0,30,266,2,7.542857142857143,629.31,0.0,2
13047.0,56,373,9,6.984536082474227,3089.1,0.13450292397660818,2
13048.0,14,327,4,8.970588235294118,1789.4099999999999,0.007407407407407408,2
13049.0,64,318,2,19.142857142857142,656.6800000000002,0.0,2
13050.0,14,366,17,8.802850356294536,5680.86,0.0472636815920398,3
13052.0,212,212,1,12.333333333333334,348.15000000000003,0.0,1
13055.0,78,213,3,11.423076923076923,1201.96,0.02631578947368421,2
13058.0,24,151,3,6.5,271.4,0.0,2
13059.0,249,249,1,4.375,183.4,0.0,1
13060.0,253,253,1,8.2,307.53000000000003,0.0,1
13061.0,72,72,1,10.7,248.61,0.0,4
13062.0,191,191,1,31.181818181818183,346.98,0.0,1
13064.0,12,327,4,7.5588235294117645,1105.5900000000001,0.0,2
13065.0,373,373,1,5.285714285714286,205.85999999999999,0.0,1
13066.0,24,32,2,6.530612244897959,430.9,0.020833333333333332,4
13067.0,82,82,1,2.1333333333333333,115.46000000000001,0.0,1
13068.0,10,319,2,100.0,344.0,0.0,0
13069.0,0,369,24,11.628997867803838,3713.14,0.10613207547169812,3
13070.0,192,192,1,12.222222222222221,228.8,0.0,1
13072.0,266,266,1,9.857142857142858,177.14999999999998,0.0,1
13075.0,129,129,1,22.045454545454547,919.6100000000001,0.0,1
13077.0,1,366,4,7.7657657657657655,728.0200000000001,0.0,2
13078.0,3,366,26,14.623684210526315,12432.28,0.061452513966480445,3
13079.0,4,140,5,10.333333333333334,220.09999999999997,0.0,2
13080.0,179,179,1,20.0,58.08,0.0,1
13081.0,11,371,11,17.945283018867926,27972.08,0.0311284046692607,3
13082.0,126,338,9,57.50666666666667,3595.48,0.0273972602739726,3
13083.0,4,75,2,10.38888888888889,303.75,0.0,4
13085.0,157,295,2,3.7241379310344827,272.38,0.3181818181818182,0
13089.0,2,369,97,16.590393955747437,57322.130000000005,0.021499448732083794,3
13090.0,8,372,13,13.70625,8674.39,0.03896103896103896,3
13091.0,28,28,1,18.75,319.82,0.14285714285714285,4
13092.0,70,359,5,10.423076923076923,459.83000000000004,0.04,2
13093.0,275,373,8,23.194117647058825,7741.47,0.06918238993710692,2
13094.0,21,368,12,51.4,1708.8600000000001,0.25,0
13095.0,70,70,1,24.0,74.4,0.0,4
13097.0,32,360,10,5.389400921658986,5901.07,0.030878859857482184,3
13098.0,1,317,28,26.299173553719008,28658.879999999997,0.057692307692307696,3
13099.0,99,99,1,288.0,207.35999999999999,0.0,0
13101.0,234,234,1,14.125,101.19,0.0,1
13102.0,1,365,24,13.419354838709678,6336.29,0.019736842105263157,3
13103.0,39,39,1,10.25,243.94,0.0,4
13104.0,3,354,6,25.2,1098.48,0.0,3
13106.0,133,133,1,7.0,59.5,1.0,0
13107.0,44,333,4,21.466666666666665,1524.0700000000004,0.034482758620689655,2
13108.0,372,372,1,29.8,350.05999999999995,0.0,1
13109.0,59,157,2,10.28,766.84,0.06382978723404255,2
13110.0,31,311,7,2.6301369863013697,1452.8700000000001,0.006896551724137931,2
13113.0,0,366,24,9.32258064516129,10523.65,0.3880597014925373,3
13115.0,11,184,4,11.621212121212121,2205.63,0.1,2
13116.0,138,138,1,9.35483870967742,485.19,0.03333333333333333,1
13117.0,21,372,8,12.43421052631579,984.9100000000001,0.0,2
13118.0,19,288,5,4.7439024390243905,1125.0,0.0379746835443038,2
13120.0,238,238,1,12.0,30.599999999999998,0.0,1
13121.0,269,269,1,4.283018867924528,254.72999999999996,0.06,1
13122.0,94,240,2,10.636363636363637,922.39,0.0,2
13124.0,89,359,3,9.545045045045045,3756.33,0.0,2
13126.0,4,366,8,15.0,2056.29,0.014285714285714285,3
13127.0,77,77,1,8.466666666666667,259.16999999999996,0.0,4
13130.0,94,94,1,16.0,64.0,0.0,4
13131.0,23,187,3,9.630434782608695,1039.3000000000002,0.045454545454545456,2
13132.0,261,261,1,6.666666666666667,77.3,0.0,1
13133.0,273,304,2,4.571428571428571,109.80000000000001,0.0,1
13134.0,85,240,4,9.942857142857143,1740.63,0.07142857142857142,2
13135.0,196,196,1,4300.0,3096.0,0.0,0
13136.0,56,212,5,9.43884892086331,2545.38,0.09448818897637795,2
13137.0,10,308,8,3.20203488372093,3557.96,0.001455604075691412,3
13138.0,22,372,6,7.507936507936508,962.39,0.0,2
13139.0,16,259,7,13.89655172413793,5055.790000000001,0.023529411764705882,3
13140.0,108,366,3,4.111111111111111,422.47,0.0,1
13141.0,84,315,5,11.375,2385.8,0.007407407407407408,2
13142.0,19,19,1,11.217391304347826,307.0899999999999,0.0,4
13144.0,332,332,1,7.0,110.94999999999999,0.0,1
13145.0,39,372,4,20.285714285714285,614.77,0.16666666666666666,0
13146.0,26,26,1,9.058823529411764,228.91,0.0,4
13147.0,10,99,4,36.0,712.8000000000001,0.0,2
13148.0,29,364,12,5.347058823529411,3324.62,0.08974358974358974,3
13149.0,14,289,4,14.883720930232558,1676.0600000000002,0.0,2
13151.0,295,295,1,4.8133333333333335,1250.3700000000003,0.013513513513513514,1
13153.0,5,5,1,27.866666666666667,486.22,0.0,4
13155.0,33,368,4,5.847058823529411,971.7600000000002,0.0,2
13157.0,49,298,4,16.06741573033708,1721.57,0.022988505747126436,2
13158.0,94,318,4,9.924050632911392,1201.06,0.0,2
13159.0,8,115,4,8.62809917355372,1371.25,0.008333333333333333,2
13160.0,22,22,1,14.0,91.8,0.0,4
13161.0,313,313,1,3.625,112.75,0.0,1
13162.0,122,334,4,20.28048780487805,1644.9899999999998,0.0379746835443038,2
13165.0,46,351,2,32.76190476190476,1021.48,0.0,2
13166.0,283,283,1,5.095238095238095,414.70000000000005,0.024390243902439025,1
13167.0,18,143,4,12.078125,779.3299999999999,0.0,2
13168.0,36,318,4,5.21875,1290.5400000000002,0.015873015873015872,2
13169.0,63,252,2,20.923076923076923,712.88,0.0,2
13170.0,26,26,1,4.7,108.81,0.0,4
13171.0,21,299,3,4.729166666666667,426.80999999999995,0.043478260869565216,2
13173.0,4,367,2,6.441860465116279,353.65000000000003,0.0,2
13174.0,16,369,3,4.626712328767123,2738.8199999999997,0.0,2
13176.0,46,46,1,6.686567164179104,481.49000000000007,0.0,4
13177.0,64,64,1,5.352941176470588,282.45,0.0,4
13178.0,26,360,11,13.471698113207546,5725.469999999999,0.0,3
13182.0,45,45,1,18.272727272727273,121.18,0.0,4
13183.0,7,334,9,23.48936170212766,3957.7800000000007,0.0,3
13184.0,14,290,10,9.061111111111112,1615.45,0.011235955056179775,3
13185.0,267,267,1,12.0,71.4,0.0,1
13186.0,39,128,3,9.571428571428571,1539.69,0.06329113924050633,2
13187.0,337,337,1,2.5675675675675675,236.01999999999998,0.0,1
13188.0,11,11,1,12.5,114.60000000000001,0.0,4
13189.0,18,115,2,29.03448275862069,260.67999999999995,0.0,4
13192.0,95,205,2,9.444444444444445,911.9400000000002,0.0,2
13193.0,61,61,1,1.84,112.08,0.0,4
13194.0,135,135,1,8.666666666666666,60.7,0.0,1
13196.0,11,262,4,11.127272727272727,1797.78,0.0,2
13198.0,10,361,6,11.550218340611353,3384.09,0.01327433628318584,3
13199.0,3,366,37,51.857142857142854,9788.96,0.00847457627118644,3
13200.0,19,126,4,11.217391304347826,870.0900000000001,0.0,2
13203.0,9,242,4,14.035087719298245,869.4599999999999,0.0,2
13207.0,15,150,2,16.25,250.26000000000002,0.0,4
13208.0,59,309,5,5.2534246575342465,1193.17,0.0,2
13209.0,30,361,8,12.863221884498481,5820.16,0.024922118380062305,3
13210.0,93,93,1,14.363636363636363,353.48,0.0,4
13211.0,10,361,3,15.163636363636364,1095.4199999999996,0.0,2
13212.0,19,61,3,2.1690140845070425,779.33,0.0070921985815602835,4
13213.0,56,199,5,14.75,1518.43,0.022222222222222223,2
13216.0,267,267,1,59.4,333.74,0.0,0
13217.0,122,156,3,16.285714285714285,133.62000000000003,0.75,0
13218.0,127,127,1,17.6,62.64,0.0,1
13220.0,78,236,4,9.333333333333334,819.29,0.0,2
13221.0,240,359,2,3.7384615384615385,844.86,0.0,1
13223.0,200,232,2,17.6,163.20000000000002,0.0,1
13224.0,60,151,2,13.972222222222221,2147.85,0.009345794392523364,2
13225.0,3,361,7,98.58823529411765,6083.04,0.0625,3
13226.0,273,273,1,5.0,108.21,0.0,1
13227.0,201,201,1,11.0,257.7,0.0,1
13228.0,81,81,1,100.0,358.0,0.0,0
13229.0,225,225,1,6.3,160.95,0.0,1
13230.0,4,365,14,2.5799319727891157,2712.0699999999997,0.0017035775127768314,3
13232.0,12,243,7,3.8358208955223883,1327.75,0.0,2
13233.0,74,336,2,23.348837209302324,605.1199999999999,0.0,2
13235.0,212,212,1,7.603448275862069,1031.0700000000002,0.0,1
13236.0,24,106,2,10.538461538461538,727.2700000000001,0.08333333333333333,2
13238.0,17,360,4,9.25,680.8299999999999,0.03225806451612903,2
13239.0,261,261,1,16.5,329.56,0.0,1
13240.0,96,365,4,4.5,648.6999999999999,0.0,2
13242.0,112,213,3,10.0,270.40000000000003,0.0,1
13243.0,203,203,1,4.0701754385964914,585.12,0.0,1
13244.0,92,92,1,1.4074074074074074,121.74,0.0,1
13245.0,50,50,1,7.8125,430.5,0.0,4
13246.0,18,330,6,11.13768115942029,1896.3200000000002,0.014705882352941176,2
13247.0,17,82,4,13.12,501.11999999999995,0.0,4
13248.0,124,189,2,11.73076923076923,465.67999999999995,0.0,1
13249.0,92,261,3,23.73913043478261,711.41,0.0,2
13253.0,156,339,2,43.666666666666664,1030.3999999999999,0.0,0
13255.0,9,373,2,12.428571428571429,390.65999999999997,0.07692307692307693,2
13258.0,11,205,3,7.833333333333333,672.83,0.0,2
13259.0,61,61,1,1.5555555555555556,283.18,0.0,4
13260.0,61,61,1,17.75,557.62,0.0,4
13261.0,268,285,2,23.333333333333332,944.1,0.0,1
13262.0,263,263,1,11.363636363636363,200.29,0.0,1
13263.0,1,325,34,2.8646209386281587,7411.71,0.0,3
13265.0,53,273,5,19.333333333333332,2092.6600000000003,0.0,2
13266.0,11,256,12,21.282178217821784,3717.67,0.08021390374331551,3
13267.0,2,366,19,8.65625,4404.4400000000005,0.061611374407582936,3
13268.0,17,267,10,8.029612756264237,3105.6600000000003,0.016203703703703703,3
13269.0,1,369,15,10.996865203761756,5312.970000000001,0.012698412698412698,3
13270.0,366,366,1,200.0,590.0,0.0,0
13271.0,37,37,1,1.826086956521739,172.36999999999998,0.05747126436781609,4
13272.0,31,89,2,6.4,276.56000000000006,0.0,4
13273.0,113,113,1,9.5625,138.98,0.0,1
13276.0,63,99,2,5.366666666666666,590.93,0.0,1
13277.0,15,133,4,22.0,258.4,0.0,2
13278.0,40,40,1,11.673913043478262,542.73,0.0,4
13279.0,78,78,1,6.363636363636363,126.3,0.2222222222222222,1
13280.0,122,337,3,6.317073170731708,798.46,0.0,2
13282.0,18,220,3,7.225,1047.8400000000001,0.08108108108108109,2
13283.0,59,185,2,12.857142857142858,93.66,0.0,1
13284.0,330,330,1,5.642857142857143,196.15,0.07692307692307693,1
13285.0,23,290,4,10.967914438502675,2709.1200000000003,0.0,2
13291.0,155,155,1,5.5476190476190474,361.11,0.0,1
13292.0,38,284,2,11.193548387096774,578.9399999999999,0.0,2
13294.0,189,249,2,8.38888888888889,873.74,0.0,1
13295.0,359,359,1,7.363636363636363,197.95,0.1,1
13296.0,137,137,1,15.6,87.4,0.0,1
13297.0,7,67,4,16.322033898305083,2089.85,0.0,2
13298.0,1,1,1,48.0,360.0,0.0,4
13299.0,268,268,1,6.0,142.5,0.0,1
13300.0,169,169,1,9.136363636363637,365.29,0.1,1
13301.0,103,292,4,4.2875,600.19,0.0,2
13302.0,155,155,1,5.0,63.75,0.0,1
13304.0,351,351,1,11.333333333333334,300.41999999999996,0.0,1
13305.0,4,372,10,15.209876543209877,2000.8599999999997,0.0,3
13307.0,120,120,1,4.0,15.0,0.0,1
13308.0,22,203,3,14.736842105263158,1367.6100000000001,0.05555555555555555,2
13309.0,7,308,5,14.429906542056075,1456.79,0.0,2
13310.0,28,324,3,7.467532467532467,1083.63,0.06944444444444445,2
13311.0,4,150,2,11.73076923076923,598.57,0.0,2
13313.0,22,339,5,10.91025641025641,1555.32,0.0,2
13314.0,1,73,3,6.581081081081081,593.51,0.1935483870967742,4
13316.0,37,254,4,63.298850574712645,5570.6900000000005,0.011627906976744186,3
13317.0,66,358,6,7.42962962962963,2140.07,0.08870967741935484,2
13318.0,1,37,3,15.2,640.7600000000001,0.0,4
13319.0,5,365,26,9.372,10664.34,0.05042016806722689,3
13320.0,78,213,4,9.688073394495413,1475.2,0.0380952380952381,2
13321.0,72,86,2,33.81818181818182,567.36,0.0,4
13322.0,17,17,1,4.68,199.48,0.0,4
13323.0,3,84,5,8.333333333333334,787.8499999999999,0.0,2
13324.0,36,360,10,67.53246753246754,7072.799999999998,0.02666666666666667,3
13325.0,81,81,1,20.0,675.3,0.0,4
13327.0,38,365,8,14.568807339449542,3617.5699999999993,0.009259259259259259,3
13328.0,316,316,1,40.0,1308.48,0.0,0
13329.0,31,366,2,22.473684210526315,740.3999999999999,0.11764705882352941,0
13330.0,92,315,3,14.169811320754716,1140.93,0.0,2
13332.0,14,14,1,8.523809523809524,350.9,0.0,4
13334.0,82,305,3,6.656603773584906,3502.32,0.0,2
13336.0,77,77,1,10.96078431372549,795.1200000000001,0.0,4
13338.0,157,157,1,10.695652173913043,381.82000000000005,0.2777777777777778,0
13339.0,200,200,1,6.037037037037037,860.12,0.0,1
13340.0,45,276,7,43.059701492537314,10736.48,0.0,3
13341.0,260,260,1,7.166666666666667,775.8499999999999,0.0,1
13343.0,177,177,1,5.9523809523809526,253.93,0.16666666666666666,1
13344.0,67,277,3,8.206896551724139,2511.6900000000005,0.0,2
13345.0,287,287,1,6.571428571428571,327.6,0.10526315789473684,1
13347.0,70,70,1,29.142857142857142,291.36,0.0,4
13348.0,64,64,1,9.714285714285714,233.76,0.0,4
13349.0,10,10,1,14.933333333333334,197.31999999999996,0.0,4
13350.0,16,79,2,6.878048780487805,810.7199999999999,0.07894736842105263,4
13351.0,66,66,1,7.733333333333333,323.94,0.0,4
13352.0,60,60,1,12.076923076923077,339.28,0.13043478260869565,4
13354.0,71,71,1,11.843137254901961,743.5300000000001,0.0,4
13355.0,122,122,1,9.8125,674.7,0.0,1
13356.0,80,80,1,7.738095238095238,768.2400000000001,0.0,4
13357.0,257,257,1,3.606741573033708,609.4000000000001,0.0,1
13358.0,268,268,1,10.142857142857142,389.03000000000003,0.0,1
13359.0,63,63,1,6.869565217391305,381.25999999999993,0.045454545454545456,4
13362.0,9,287,4,8.159763313609467,3085.49,0.018072289156626505,2
13363.0,17,43,2,12.206896551724139,892.5,0.0,4
13365.0,33,217,2,9.378787878787879,2191.2200000000003,0.03125,2
13366.0,50,50,1,144.0,56.160000000000004,0.0,4
13368.0,256,337,2,11.642857142857142,573.4,0.0,1
13369.0,365,365,1,7.0,213.75000000000003,0.38461538461538464,0
13370.0,371,371,1,7.636363636363637,721.3199999999999,0.1282051282051282,1
13372.0,89,89,1,7.181818181818182,328.63999999999993,0.0,1
13373.0,60,276,3,10.449367088607595,3312.2500000000005,0.0,2
13375.0,88,88,1,11.605263157894736,772.9,0.02702702702702703,4
13376.0,99,234,3,9.8,869.76,0.0,2
13379.0,26,136,3,6.195876288659794,572.56,0.0,2
13381.0,31,298,6,11.716763005780347,3626.81,0.005813953488372093,2
13382.0,280,280,1,8.733333333333333,222.99,0.0,1
13384.0,30,178,7,15.580645161290322,4122.28,0.019736842105263157,3
13385.0,329,329,1,8.028571428571428,534.5699999999999,0.0,1
13388.0,131,131,2,7.805555555555555,627.15,0.02857142857142857,1
13389.0,11,232,3,8.411764705882353,797.9599999999999,0.0,2
13390.0,74,74,1,17.23076923076923,544.08,0.0,4
13391.0,203,203,1,4.0,59.8,0.0,1
13394.0,1,309,8,13.595092024539877,2318.3,0.05161290322580645,3
13395.0,185,185,1,16.0,307.71999999999997,0.0,1
13396.0,29,319,2,12.595744680851064,1325.29,0.09302325581395349,2
13397.0,72,339,5,11.0,1539.1799999999998,0.02631578947368421,2
13398.0,192,192,1,10.807692307692308,457.34000000000003,0.0,1
13402.0,127,372,2,12.282051282051283,621.2300000000002,0.0,1
13403.0,17,17,1,14.666666666666666,75.0,0.0,4
13404.0,1,212,2,10.090909090909092,252.49,0.0,2
13405.0,204,317,2,6.52,557.4499999999999,0.0,1
13408.0,1,373,62,32.3066132264529,27542.99,0.043933054393305436,3
13410.0,24,291,5,17.1,988.9100000000001,0.07142857142857142,2
13411.0,107,107,1,4.0,213.55,0.0,1
13414.0,133,296,3,65.58333333333333,1390.5,0.0,0
13416.0,43,81,2,7.473684210526316,712.5,0.0,4
13417.0,4,205,2,5.785714285714286,640.83,0.0,2
13418.0,11,372,18,12.226114649681529,5845.4400000000005,0.03289473684210526,3
13419.0,63,63,1,17.1875,221.06,0.0,4
13420.0,149,170,2,8.8,140.35,0.25,0
13421.0,40,290,2,10.803921568627452,1821.11,0.009900990099009901,2
13422.0,64,64,1,10.3203125,2601.55,0.007874015748031496,4
13425.0,108,294,3,14.397435897435898,1624.2100000000003,0.0,2
13426.0,0,359,10,14.082278481012658,3558.3199999999997,0.006369426751592357,3
13427.0,19,215,3,18.79310344827586,582.6,0.0,2
13428.0,10,10,1,2.1267605633802815,201.78,0.0,4
13429.0,10,75,4,20.746268656716417,1006.7999999999998,0.0,2
